car_id,part,current_km,km_diff,days_diff,needs_change
20,brake_fluid_r,92952,31706,234,1
27,wire_set,74028,30490,606,1
3,timing_chain,119199,50592,373,0
7,wire_set,190447,20728,471,1
31,spark_plugs,45372,7102,71,0
24,fuel_filter,94669,7770,69,0
30,air_filter,134022,12793,66,0
4,battery,121125,23178,931,1
5,fuel_filter,107225,15784,127,0
15,brake_pads,118715,21532,188,1
15,timing_chain,118715,8699,34,0
21,wire_set,112974,21020,691,1
43,battery,151363,30012,167,0
38,wire_set,130862,55802,1612,1
22,fuel_filter,68094,35260,644,1
1,brake_fluid_r,46556,12058,186,0
39,battery,177599,56868,1552,1
46,wire_set,43860,35812,361,0
9,brake_fluid_p,115402,20992,457,1
39,brake_fluid_r,177599,33356,843,1
21,belts_kit,112974,108625,983,1
50,timing_chain,180494,19896,373,0
6,air_filter,166938,1833,11,0
33,air_filter,195106,6607,210,1
44,brake_fluid_p,109334,13252,68,0
4,tire,121125,10138,136,0
19,brake_fluid_r,150739,17007,372,1
16,air_filter,194937,10728,231,1
24,wire_set,94669,18643,280,0
42,tire,129900,98319,895,1
31,air_filter,45372,12694,113,0
29,brake_fluid_r,90499,46990,563,1
24,tire,94669,4969,23,0
4,timing_chain,121125,69832,676,1
33,timing_chain,195106,40544,751,1
24,timing_chain,94669,53977,795,1
44,brake_pads,109334,14553,190,0
10,fuel_filter,197159,20726,100,1
42,spark_plugs,129900,3641,37,0
42,timing_chain,129900,28302,186,0
28,brake_fluid_r,86528,7838,307,0
22,air_filter,68094,5303,74,0
39,fuel_filter,177599,54186,584,1
46,air_filter,43860,15467,147,1
43,brake_fluid_p,151363,26584,176,1
21,brake_fluid_p,112974,3981,38,0
6,battery,166938,27241,291,0
47,wire_set,144874,44369,2470,1
7,brake_fluid_r,190447,20414,453,1
13,brake_fluid_p,87164,46599,711,1
2,brake_fluid_p,112695,9788,23,0
44,spark_plugs,109334,83740,670,1
32,spark_plugs,149249,7237,143,0
35,brake_fluid_p,166942,34358,279,1
18,fuel_filter,60062,11401,64,0
30,brake_pads,134022,7302,49,0
15,belts_kit,118715,17064,161,0
35,spark_plugs,166942,35654,323,1
49,battery,69800,2357,11,0
16,air_filter,194937,26628,372,1
35,timing_chain,166942,112509,1417,1
13,air_filter,87164,40274,437,1
25,brake_fluid_p,115678,30565,323,1
7,wire_set,190447,46247,2305,1
36,tire,68059,37185,381,1
18,spark_plugs,60062,84352,386,1
22,fuel_filter,68094,61236,423,1
10,brake_fluid_p,197159,27164,113,1
26,spark_plugs,137216,9475,37,0
39,spark_plugs,177599,17495,323,1
45,tire,92432,47359,202,1
34,brake_fluid_r,89905,15730,138,0
37,tire,108132,123480,770,1
5,battery,107225,18509,171,0
21,brake_fluid_r,112974,30779,329,1
48,spark_plugs,122846,4482,22,0
20,belts_kit,92952,33042,269,0
2,wire_set,112695,31180,157,0
18,spark_plugs,60062,32644,85,1
30,brake_fluid_r,134022,55704,829,1
36,air_filter,68059,12318,102,0
10,air_filter,197159,9474,24,0
4,timing_chain,121125,56571,521,1
13,belts_kit,87164,11274,155,0
47,tire,144874,104993,852,1
22,wire_set,68094,140528,851,1
5,brake_fluid_r,107225,1470,12,0
50,air_filter,180494,12505,103,0
8,brake_fluid_r,146737,29700,1050,1
18,belts_kit,60062,35701,158,1
30,fuel_filter,134022,20284,107,1
50,brake_fluid_p,180494,12846,106,0
30,brake_fluid_p,134022,19533,389,1
4,battery,121125,17096,313,0
6,brake_pads,166938,16922,236,0
41,spark_plugs,53106,20218,390,1
48,brake_pads,122846,7724,255,0
20,timing_chain,92952,183497,1109,1
4,air_filter,121125,17717,177,1
24,brake_fluid_r,94669,66251,355,1
7,air_filter,190447,13172,264,1
24,spark_plugs,94669,33394,299,1
20,brake_pads,92952,13691,96,0
7,battery,190447,20755,626,0
8,air_filter,146737,3645,345,1
41,spark_plugs,53106,15499,3088,1
13,spark_plugs,87164,30176,219,1
33,wire_set,195106,12143,123,0
36,spark_plugs,68059,49310,875,1
45,tire,92432,22568,163,0
40,spark_plugs,100093,31765,466,1
31,fuel_filter,45372,53179,811,1
31,belts_kit,45372,47189,343,1
31,spark_plugs,45372,59127,870,1
10,wire_set,197159,4582,32,0
1,belts_kit,46556,25891,179,0
9,air_filter,115402,9773,68,0
9,fuel_filter,115402,12537,168,0
32,belts_kit,149249,18075,692,1
6,brake_pads,166938,2172,37,0
45,spark_plugs,92432,14787,442,1
5,brake_pads,107225,24251,225,1
35,fuel_filter,166942,16547,160,0
44,tire,109334,31398,113,0
3,brake_fluid_p,119199,9806,91,0
37,brake_pads,108132,7577,144,0
5,fuel_filter,107225,2059,37,0
35,brake_fluid_p,166942,46074,629,1
25,air_filter,115678,9724,100,0
37,wire_set,108132,18463,151,0
2,brake_fluid_p,112695,50701,693,1
46,wire_set,43860,5688,22,0
41,belts_kit,53106,63588,1068,1
19,battery,150739,127581,1666,1
18,brake_pads,60062,5477,31,0
40,spark_plugs,100093,17255,141,0
34,brake_fluid_r,89905,13720,320,1
6,brake_fluid_p,166938,15210,98,0
15,wire_set,118715,42385,554,1
23,tire,187811,22919,503,1
32,brake_fluid_r,149249,33034,861,1
29,tire,90499,20448,165,0
48,brake_pads,122846,76552,228,1
20,spark_plugs,92952,8360,90,0
7,brake_fluid_p,190447,15670,366,1
49,brake_fluid_r,69800,23977,190,0
4,belts_kit,121125,8102,62,0
43,tire,151363,81845,1021,1
47,timing_chain,144874,56724,265,1
14,fuel_filter,78111,13557,125,0
5,tire,107225,11646,155,0
44,timing_chain,109334,28173,135,0
2,brake_fluid_p,112695,6193,50,0
31,spark_plugs,45372,18579,152,0
2,belts_kit,112695,109334,817,1
22,brake_pads,68094,73445,697,1
35,tire,166942,27276,547,1
1,brake_fluid_r,46556,22005,283,0
30,brake_pads,134022,16017,102,0
33,spark_plugs,195106,15394,139,0
23,brake_fluid_r,187811,34548,121,1
32,wire_set,149249,28371,291,0
35,belts_kit,166942,117030,1068,1
22,tire,68094,95627,1199,1
27,battery,74028,89721,1054,1
20,tire,92952,20724,195,0
18,air_filter,60062,14171,91,0
43,belts_kit,151363,94566,739,1
23,fuel_filter,187811,10551,102,0
1,tire,46556,35151,532,1
33,fuel_filter,195106,18083,120,0
50,tire,180494,105523,802,1
20,timing_chain,92952,11987,186,0
10,wire_set,197159,50778,262,1
43,spark_plugs,151363,19974,103,0
28,belts_kit,86528,27672,475,1
45,tire,92432,45183,189,1
12,fuel_filter,152020,11022,93,0
40,brake_fluid_p,100093,10126,183,0
6,air_filter,166938,5041,100,0
17,wire_set,133800,21477,217,0
35,brake_fluid_r,166942,14512,133,0
30,battery,134022,55804,382,1
43,brake_fluid_r,151363,78352,848,1
35,tire,166942,24566,239,0
16,belts_kit,194937,29247,300,0
40,wire_set,100093,14000,85,0
3,air_filter,119199,11291,88,0
8,brake_fluid_r,146737,79135,716,1
15,wire_set,118715,22374,681,1
38,air_filter,130862,3971,83,0
21,spark_plugs,112974,70279,607,1
29,belts_kit,90499,16788,168,0
46,air_filter,43860,17236,208,1
36,belts_kit,68059,96467,382,1
39,tire,177599,9911,306,0
16,brake_fluid_p,194937,82371,570,1
2,battery,112695,36744,153,0
48,spark_plugs,122846,14553,472,1
43,tire,151363,85887,834,1
50,belts_kit,180494,66465,1340,1
14,brake_fluid_r,78111,9971,121,0
21,brake_fluid_r,112974,23262,385,1
3,spark_plugs,119199,11509,54,0
1,air_filter,46556,34864,173,1
39,wire_set,177599,23963,240,0
11,belts_kit,94719,17276,84,0
4,fuel_filter,121125,53823,803,1
6,timing_chain,166938,53817,782,1
14,belts_kit,78111,11963,176,0
50,spark_plugs,180494,35537,337,1
41,brake_fluid_p,53106,62664,911,1
26,wire_set,137216,19000,109,0
11,air_filter,94719,3567,1,0
49,belts_kit,69800,81923,777,1
31,spark_plugs,45372,18249,304,1
48,belts_kit,122846,21315,575,1
45,spark_plugs,92432,28939,198,1
36,air_filter,68059,1583,43,0
18,timing_chain,60062,36254,2387,1
19,battery,150739,134338,1227,1
13,brake_fluid_r,87164,71136,417,1
46,spark_plugs,43860,33013,478,1
23,brake_fluid_p,187811,29598,167,1
28,timing_chain,86528,64384,3074,1
36,brake_fluid_p,68059,14105,188,0
6,belts_kit,166938,17422,246,0
43,brake_pads,151363,15275,104,0
30,belts_kit,134022,24469,136,0
4,wire_set,121125,5805,42,0
16,air_filter,194937,8074,96,0
39,brake_fluid_p,177599,31504,864,1
20,battery,92952,23455,438,0
48,spark_plugs,122846,8471,176,0
4,belts_kit,121125,39876,381,1
25,brake_fluid_r,115678,30775,311,1
23,battery,187811,14875,74,0
42,spark_plugs,129900,94706,667,1
18,brake_pads,60062,2841,45,0
11,spark_plugs,94719,79983,683,1
6,wire_set,166938,23816,305,0
6,brake_fluid_p,166938,18259,172,0
48,tire,122846,1311,9,0
44,belts_kit,109334,5773,28,0
25,brake_fluid_r,115678,35229,330,1
11,brake_fluid_r,94719,14886,323,1
36,tire,68059,25292,205,0
48,wire_set,122846,23019,430,0
46,brake_pads,43860,2755,7,0
13,wire_set,87164,20902,276,0
19,brake_fluid_p,150739,11068,84,0
8,wire_set,146737,135571,847,1
8,brake_fluid_r,146737,71653,512,1
42,tire,129900,100467,1281,1
19,belts_kit,150739,41951,313,1
48,battery,122846,120618,1014,1
20,brake_fluid_r,92952,29345,239,1
33,brake_fluid_r,195106,94260,310,1
40,belts_kit,100093,18574,278,0
50,tire,180494,19335,243,0
34,air_filter,89905,14703,104,1
16,brake_fluid_r,194937,65144,854,1
15,timing_chain,118715,20513,196,0
43,fuel_filter,151363,4586,44,0
47,timing_chain,144874,66733,2492,1
1,brake_fluid_r,46556,19632,163,0
9,brake_pads,115402,24210,874,1
24,fuel_filter,94669,64097,320,1
1,tire,46556,11587,135,0
35,tire,166942,35897,445,1
28,brake_pads,86528,49178,790,1
46,fuel_filter,43860,19205,272,1
16,battery,194937,57701,833,1
31,wire_set,45372,36695,282,0
32,wire_set,149249,23708,800,1
10,wire_set,197159,6785,10,0
18,brake_fluid_r,60062,18599,370,1
33,brake_fluid_p,195106,20714,261,0
44,tire,109334,8205,75,0
49,brake_fluid_p,69800,14002,120,0
11,belts_kit,94719,129108,642,1
42,air_filter,129900,48975,203,1
29,spark_plugs,90499,6328,55,0
9,timing_chain,115402,30488,287,0
50,air_filter,180494,33220,289,1
37,spark_plugs,108132,60603,639,1
46,brake_fluid_r,43860,14531,206,0
36,air_filter,68059,32274,390,1
45,air_filter,92432,30289,188,1
6,brake_fluid_r,166938,14291,355,1
47,brake_fluid_p,144874,14861,189,0
8,fuel_filter,146737,7365,10,0
15,wire_set,118715,29079,217,0
40,timing_chain,100093,23841,226,0
48,air_filter,122846,11627,180,1
26,brake_fluid_p,137216,17149,387,1
30,tire,134022,9357,52,0
22,timing_chain,68094,36958,493,0
30,brake_fluid_r,134022,4331,31,0
48,tire,122846,118674,1062,1
10,belts_kit,197159,14977,96,0
37,brake_pads,108132,1861,37,0
11,timing_chain,94719,40974,149,0
26,battery,137216,132067,1442,1
25,air_filter,115678,36249,306,1
10,wire_set,197159,110294,444,1
39,air_filter,177599,3770,99,0
48,timing_chain,122846,41519,1361,1
8,brake_fluid_r,146737,13631,118,0
41,air_filter,53106,9952,441,1
7,belts_kit,190447,2612,7,0
8,spark_plugs,146737,15788,306,1
34,belts_kit,89905,20792,510,1
24,spark_plugs,94669,80240,643,1
23,tire,187811,25441,102,0
36,spark_plugs,68059,16214,186,0
5,brake_fluid_r,107225,35611,515,1
1,belts_kit,46556,3958,7,0
28,battery,86528,22509,858,1
9,brake_pads,115402,62867,769,1
25,tire,115678,12165,220,0
10,spark_plugs,197159,15187,343,1
38,brake_fluid_p,130862,20936,380,1
38,brake_pads,130862,15959,308,1
23,timing_chain,187811,51998,247,1
39,wire_set,177599,45293,2270,1
34,tire,89905,33638,142,0
13,air_filter,87164,16274,224,1
5,spark_plugs,107225,15025,167,0
44,battery,109334,1971,34,0
30,brake_fluid_r,134022,26615,169,1
13,air_filter,87164,13101,127,0
3,wire_set,119199,26532,155,0
10,battery,197159,30859,277,0
21,tire,112974,125604,327,1
13,tire,87164,20105,297,0
24,tire,94669,20925,168,0
6,brake_pads,166938,16758,248,0
15,belts_kit,118715,36108,367,1
10,brake_fluid_p,197159,29125,128,1
40,brake_pads,100093,13826,200,0
35,air_filter,166942,7025,198,1
6,brake_fluid_p,166938,24103,311,1
37,brake_fluid_p,108132,22887,260,1
26,brake_fluid_p,137216,13009,137,0
14,spark_plugs,78111,71757,186,1
11,brake_fluid_r,94719,27798,150,1
7,spark_plugs,190447,15062,325,0
25,belts_kit,115678,16924,315,0
30,spark_plugs,134022,1623,29,0
5,tire,107225,30771,206,0
39,tire,177599,24090,782,1
38,spark_plugs,130862,17378,303,1
38,brake_pads,130862,17884,432,1
4,brake_fluid_p,121125,23968,355,1
21,brake_fluid_r,112974,94766,589,1
45,timing_chain,92432,49496,259,0
39,belts_kit,177599,104312,877,1
17,brake_fluid_p,133800,14084,142,0
44,tire,109334,1030,36,0
16,air_filter,194937,9251,95,0
13,battery,87164,20670,291,0
20,wire_set,92952,17856,161,0
3,spark_plugs,119199,31105,354,1
16,belts_kit,194937,36739,356,1
21,battery,112974,165963,1013,1
6,tire,166938,87959,1123,1
34,air_filter,89905,26995,238,1
25,brake_fluid_p,115678,24473,176,0
22,wire_set,68094,12693,114,0
44,belts_kit,109334,18616,99,0
25,air_filter,115678,17175,114,1
28,fuel_filter,86528,31265,524,1
5,tire,107225,42970,520,1
26,wire_set,137216,4556,44,0
11,air_filter,94719,25576,331,1
40,timing_chain,100093,27403,249,0
46,brake_fluid_p,43860,15857,97,0
6,belts_kit,166938,76723,1114,1
44,brake_pads,109334,19699,75,0
40,wire_set,100093,134804,573,1
48,brake_pads,122846,910,14,0
25,brake_fluid_p,115678,67593,587,1
48,brake_pads,122846,1694,33,0
4,belts_kit,121125,18614,203,0
12,air_filter,152020,11003,187,1
18,spark_plugs,60062,80501,693,1
35,brake_fluid_r,166942,26715,194,1
27,air_filter,74028,5379,51,0
42,brake_pads,129900,23181,269,1
29,brake_fluid_p,90499,63636,639,1
18,timing_chain,60062,54858,192,1
29,brake_pads,90499,5979,74,0
27,brake_fluid_p,74028,3305,36,0
25,spark_plugs,115678,22507,214,0
22,fuel_filter,68094,16656,177,0
33,belts_kit,195106,100771,1014,1
24,fuel_filter,94669,1996,13,0
33,tire,195106,64251,1357,1
40,air_filter,100093,36477,294,1
13,belts_kit,87164,12542,141,0
38,belts_kit,130862,91045,713,1
49,brake_fluid_r,69800,28456,287,1
45,belts_kit,92432,14122,49,0
21,belts_kit,112974,13764,218,0
19,brake_pads,150739,13822,175,0
47,brake_pads,144874,28446,1335,1
16,fuel_filter,194937,11006,358,1
14,brake_fluid_r,78111,8774,122,0
45,spark_plugs,92432,13338,186,0
22,brake_fluid_r,68094,11142,62,0
24,spark_plugs,94669,12328,113,0
48,brake_fluid_p,122846,18335,390,1
23,tire,187811,26727,165,0
45,brake_pads,92432,73678,380,1
32,timing_chain,149249,52263,2082,1
12,brake_pads,152020,26634,1018,1
39,brake_fluid_r,177599,7816,186,0
10,air_filter,197159,10502,87,0
8,brake_pads,146737,7914,128,0
31,air_filter,45372,10022,210,1
18,brake_pads,60062,8797,187,0
34,spark_plugs,89905,33581,135,1
1,brake_fluid_p,46556,18441,92,0
5,spark_plugs,107225,18559,143,0
10,brake_pads,197159,45929,621,1
41,fuel_filter,53106,23622,110,1
12,brake_fluid_r,152020,84082,573,1
13,brake_fluid_r,87164,34863,522,1
24,brake_fluid_p,94669,27208,191,1
1,brake_fluid_r,46556,7708,49,0
10,spark_plugs,197159,20314,55,0
32,wire_set,149249,3837,7,0
10,timing_chain,197159,134857,1589,1
40,brake_fluid_p,100093,67427,693,1
41,belts_kit,53106,21378,83,0
15,wire_set,118715,25334,316,0
34,wire_set,89905,44539,190,0
16,air_filter,194937,15297,89,1
1,brake_fluid_p,46556,13481,212,0
15,fuel_filter,118715,69052,373,1
39,belts_kit,177599,2137,5,0
2,brake_fluid_r,112695,7491,45,0
14,fuel_filter,78111,16608,148,0
28,air_filter,86528,7670,168,0
37,timing_chain,108132,24484,197,0
48,brake_pads,122846,13160,171,0
41,wire_set,53106,46540,9301,1
27,air_filter,74028,26869,289,1
48,fuel_filter,122846,45320,501,1
41,belts_kit,53106,13285,92,0
17,air_filter,133800,6518,101,0
13,fuel_filter,87164,15432,128,0
14,fuel_filter,78111,22635,152,1
20,wire_set,92952,82565,757,1
6,belts_kit,166938,13321,110,0
43,belts_kit,151363,25868,119,0
32,air_filter,149249,38506,429,1
21,spark_plugs,112974,13584,158,0
9,air_filter,115402,26602,292,1
40,wire_set,100093,126404,1091,1
8,air_filter,146737,12808,736,1
2,brake_pads,112695,16017,446,1
1,spark_plugs,46556,9434,141,0
23,spark_plugs,187811,2369,40,0
33,belts_kit,195106,101749,795,1
22,air_filter,68094,6802,32,0
9,brake_fluid_p,115402,18467,100,0
28,timing_chain,86528,52325,1107,1
25,battery,115678,50951,638,1
37,brake_fluid_r,108132,65804,803,1
16,timing_chain,194937,1770,4,0
18,battery,60062,113366,1153,1
20,brake_fluid_r,92952,73760,300,1
11,brake_fluid_r,94719,12985,106,0
48,brake_pads,122846,14585,152,0
16,air_filter,194937,6028,86,0
28,timing_chain,86528,66597,2123,1
38,wire_set,130862,15830,309,0
47,brake_fluid_r,144874,47712,619,1
1,brake_fluid_p,46556,24981,154,0
18,brake_fluid_r,60062,2527,27,0
20,brake_pads,92952,11781,128,0
24,fuel_filter,94669,41589,677,1
26,fuel_filter,137216,52336,638,1
29,battery,90499,6301,41,0
41,spark_plugs,53106,34746,180,1
42,brake_pads,129900,15790,135,0
9,tire,115402,22918,492,1
48,brake_pads,122846,76332,671,1
32,tire,149249,12498,250,0
35,wire_set,166942,1704,26,0
14,battery,78111,139339,1026,1
36,timing_chain,68059,8040,45,0
49,spark_plugs,69800,1117,12,0
9,timing_chain,115402,69459,1495,1
39,spark_plugs,177599,31955,1143,1
17,brake_fluid_r,133800,13343,207,0
16,brake_pads,194937,7070,135,0
8,battery,146737,47554,2375,1
27,battery,74028,4438,9,0
47,air_filter,144874,11483,42,0
23,fuel_filter,187811,69840,642,1
19,timing_chain,150739,24446,194,0
11,air_filter,94719,39266,274,1
1,spark_plugs,46556,18227,408,1
37,wire_set,108132,36184,362,0
14,tire,78111,61649,977,1
34,spark_plugs,89905,17881,178,0
15,timing_chain,118715,2519,8,0
9,brake_pads,115402,23238,809,1
43,brake_pads,151363,9221,196,0
40,wire_set,100093,48610,759,1
38,timing_chain,130862,63106,1098,1
22,tire,68094,22841,168,0
43,air_filter,151363,1015,39,0
50,spark_plugs,180494,77274,525,1
23,brake_pads,187811,13426,155,0
33,spark_plugs,195106,31687,222,1
10,brake_fluid_r,197159,31552,159,1
35,battery,166942,108437,1707,1
38,wire_set,130862,399,40,0
4,brake_fluid_p,121125,69883,893,1
27,brake_fluid_r,74028,13004,203,0
49,brake_pads,69800,15174,206,0
30,brake_fluid_r,134022,31823,163,1
8,brake_pads,146737,17008,1085,1
5,timing_chain,107225,181375,952,1
3,brake_fluid_r,119199,78997,804,1
49,timing_chain,69800,53431,512,1
2,timing_chain,112695,16855,86,0
44,fuel_filter,109334,21972,100,1
21,brake_fluid_p,112974,11584,85,0
43,battery,151363,13017,87,0
12,air_filter,152020,5920,62,0
36,fuel_filter,68059,9696,75,0
21,belts_kit,112974,19909,160,0
27,belts_kit,74028,79160,788,1
44,air_filter,109334,6873,229,1
4,battery,121125,148760,522,1
39,wire_set,177599,41243,1233,1
47,wire_set,144874,18098,1482,1
30,wire_set,134022,22775,233,0
3,air_filter,119199,6346,146,1
25,brake_fluid_r,115678,82932,587,1
13,spark_plugs,87164,20229,256,0
18,timing_chain,60062,33357,711,1
36,brake_fluid_r,68059,9319,40,0
3,tire,119199,94773,910,1
7,wire_set,190447,20331,593,1
8,belts_kit,146737,14875,57,0
3,timing_chain,119199,18528,194,0
4,air_filter,121125,13448,98,0
5,brake_fluid_p,107225,28647,305,1
21,brake_pads,112974,17768,163,0
10,fuel_filter,197159,9102,30,0
39,air_filter,177599,10709,244,1
9,brake_fluid_p,115402,18696,93,0
46,tire,43860,96937,773,1
20,brake_fluid_r,92952,25829,230,1
47,timing_chain,144874,50107,219,0
35,fuel_filter,166942,44919,475,1
13,battery,87164,21891,182,0
41,wire_set,53106,16916,216,0
19,belts_kit,150739,19439,260,0
8,battery,146737,6315,13,0
3,tire,119199,133636,902,1
25,tire,115678,30321,313,0
6,battery,166938,18709,240,0
33,wire_set,195106,19893,244,0
8,brake_pads,146737,14529,55,0
4,battery,121125,84595,1671,1
38,spark_plugs,130862,75746,365,1
30,timing_chain,134022,24439,373,0
12,wire_set,152020,59708,1799,1
15,belts_kit,118715,41013,424,1
50,fuel_filter,180494,8931,365,1
1,brake_pads,46556,2143,7,0
33,tire,195106,31770,531,1
28,timing_chain,86528,71100,2238,1
35,brake_fluid_p,166942,16754,409,1
10,tire,197159,135575,654,1
31,spark_plugs,45372,19124,240,0
14,tire,78111,24016,247,0
36,tire,68059,127307,684,1
26,wire_set,137216,25734,150,0
36,brake_pads,68059,24529,208,1
1,spark_plugs,46556,21706,146,0
4,brake_fluid_r,121125,20361,110,0
42,wire_set,129900,149322,1080,1
2,spark_plugs,112695,18230,373,1
31,battery,45372,31522,347,0
30,spark_plugs,134022,26260,135,0
12,brake_fluid_r,152020,76102,548,1
29,brake_fluid_p,90499,22267,293,0
46,brake_fluid_p,43860,50326,482,1
12,wire_set,152020,95811,744,1
23,brake_fluid_r,187811,2490,10,0
27,spark_plugs,74028,1196,17,0
37,wire_set,108132,99015,847,1
33,belts_kit,195106,2867,42,0
12,brake_fluid_p,152020,26620,447,1
42,air_filter,129900,525,29,0
43,brake_fluid_r,151363,8475,69,0
7,brake_pads,190447,59530,468,1
50,brake_pads,180494,28894,225,1
15,brake_fluid_p,118715,33787,225,1
5,belts_kit,107225,46258,481,1
31,brake_pads,45372,9156,87,0
10,brake_fluid_p,197159,9443,28,0
25,belts_kit,115678,38854,259,1
49,tire,69800,2407,5,0
50,timing_chain,180494,40385,311,0
27,battery,74028,42238,184,0
41,fuel_filter,53106,7091,164,0
8,fuel_filter,146737,13635,25,0
9,tire,115402,12644,193,0
16,battery,194937,100663,1335,1
49,timing_chain,69800,20828,208,0
30,brake_fluid_p,134022,9793,80,0
2,tire,112695,37736,185,1
36,fuel_filter,68059,43127,666,1
7,air_filter,190447,13526,548,1
4,fuel_filter,121125,9563,105,0
4,battery,121125,19924,117,0
44,wire_set,109334,25827,254,0
50,battery,180494,30288,344,0
39,fuel_filter,177599,1248,21,0
19,air_filter,150739,4551,19,0
5,battery,107225,45296,359,0
8,brake_fluid_r,146737,35668,150,1
11,wire_set,94719,55968,330,1
40,battery,100093,120284,1277,1
34,fuel_filter,89905,32824,821,1
1,air_filter,46556,7002,90,0
16,belts_kit,194937,20051,252,0
48,brake_fluid_r,122846,15361,325,1
37,belts_kit,108132,23036,284,0
38,spark_plugs,130862,10960,179,0
50,brake_pads,180494,55941,207,1
12,brake_fluid_r,152020,19177,351,1
26,wire_set,137216,18103,151,0
37,spark_plugs,108132,23094,139,0
13,brake_fluid_r,87164,12008,169,0
41,brake_pads,53106,20803,804,1
31,spark_plugs,45372,18542,166,0
25,spark_plugs,115678,51279,539,1
16,wire_set,194937,80848,1206,1
18,brake_fluid_r,60062,14107,72,0
49,battery,69800,131999,1012,1
41,brake_pads,53106,54893,556,1
18,air_filter,60062,16553,46,1
4,air_filter,121125,31061,168,1
3,timing_chain,119199,151297,1583,1
37,spark_plugs,108132,5569,95,0
14,timing_chain,78111,62505,818,1
1,fuel_filter,46556,15441,93,0
16,brake_fluid_r,194937,32642,459,1
37,brake_pads,108132,28621,312,1
40,air_filter,100093,7615,49,0
45,timing_chain,92432,49025,230,0
31,spark_plugs,45372,10702,91,0
29,brake_pads,90499,7641,73,0
32,brake_fluid_r,149249,17647,421,1
49,battery,69800,41905,482,0
24,brake_pads,94669,27346,414,1
26,brake_pads,137216,2712,7,0
30,spark_plugs,134022,7019,25,0
2,wire_set,112695,32010,121,0
36,tire,68059,138599,585,1
15,tire,118715,39808,487,1
2,brake_fluid_r,112695,13120,131,0
2,spark_plugs,112695,21413,98,0
42,tire,129900,16558,267,0
36,belts_kit,68059,13674,173,0
50,tire,180494,13232,85,0
43,air_filter,151363,3019,22,0
41,timing_chain,53106,151222,1404,1
39,belts_kit,177599,26587,708,1
42,wire_set,129900,39728,385,0
47,timing_chain,144874,176441,1047,1
1,brake_fluid_p,46556,102858,190,1
13,wire_set,87164,41395,527,1
47,spark_plugs,144874,11968,208,0
11,battery,94719,23897,92,0
42,brake_fluid_r,129900,19210,359,1
28,air_filter,86528,7828,152,0
22,battery,68094,139867,1212,1
16,tire,194937,22754,195,0
36,wire_set,68059,3724,12,0
2,battery,112695,25297,121,0
23,wire_set,187811,31400,118,0
5,brake_fluid_p,107225,7025,76,0
43,tire,151363,13152,67,0
44,brake_fluid_r,109334,80258,334,1
36,spark_plugs,68059,51875,583,1
42,timing_chain,129900,31304,217,0
36,brake_fluid_r,68059,21974,177,0
34,brake_fluid_p,89905,30089,188,1
18,brake_fluid_r,60062,14289,454,1
36,tire,68059,99001,1308,1
49,air_filter,69800,31058,380,1
8,battery,146737,9679,68,0
37,air_filter,108132,30700,97,1
18,brake_fluid_r,60062,36024,117,1
43,brake_fluid_p,151363,83025,709,1
34,air_filter,89905,33574,350,1
44,tire,109334,39300,210,1
5,wire_set,107225,51829,740,1
8,fuel_filter,146737,17132,96,0
28,spark_plugs,86528,26523,586,1
27,tire,74028,21107,242,0
40,tire,100093,91757,952,1
1,brake_fluid_r,46556,18157,172,0
14,fuel_filter,78111,2187,13,0
45,belts_kit,92432,87526,522,1
28,wire_set,86528,39682,1608,1
29,spark_plugs,90499,17806,147,0
2,battery,112695,19447,62,0
41,timing_chain,53106,23115,1185,1
28,spark_plugs,86528,66476,673,1
36,spark_plugs,68059,62430,877,1
21,brake_fluid_r,112974,16605,318,1
14,wire_set,78111,58487,635,1
2,tire,112695,37014,161,1
1,belts_kit,46556,24757,137,0
42,brake_pads,129900,11833,178,0
41,tire,53106,47270,222,1
34,brake_fluid_p,89905,21465,66,0
7,tire,190447,22732,634,1
29,brake_fluid_p,90499,24227,187,0
38,brake_fluid_r,130862,35887,893,1
14,air_filter,78111,7141,57,0
19,brake_fluid_r,150739,94844,594,1
48,brake_fluid_r,122846,31844,687,1
2,battery,112695,27418,196,0
16,spark_plugs,194937,13458,235,0
37,spark_plugs,108132,13148,159,0
46,brake_fluid_r,43860,100450,471,1
8,tire,146737,1037,35,0
40,spark_plugs,100093,35406,414,1
31,wire_set,45372,40762,335,0
30,fuel_filter,134022,19161,69,1
44,air_filter,109334,7649,93,0
18,spark_plugs,60062,79684,700,1
30,brake_pads,134022,28805,142,1
5,timing_chain,107225,61918,432,1
29,wire_set,90499,52628,420,1
21,brake_fluid_p,112974,50162,669,1
18,battery,60062,30571,393,0
24,tire,94669,9883,66,0
7,battery,190447,42832,1354,1
2,tire,112695,709,37,0
8,air_filter,146737,44793,251,1
43,brake_fluid_p,151363,65949,771,1
34,brake_fluid_r,89905,14756,453,1
21,air_filter,112974,3348,65,0
41,tire,53106,25811,495,1
38,brake_fluid_r,130862,22428,1009,1
17,brake_pads,133800,12831,188,0
6,brake_pads,166938,76081,475,1
15,air_filter,118715,7902,84,0
31,brake_pads,45372,21315,297,1
33,brake_pads,195106,19864,157,0
18,timing_chain,60062,28682,412,0
31,brake_fluid_p,45372,5589,65,0
44,tire,109334,16419,251,0
30,brake_pads,134022,14141,294,1
1,air_filter,46556,4788,33,0
