car_id,part,current_km,km_diff,days_diff,needs_change,last_change_km
21,fuel_filter,193178,10006,550,1,183172.0
10,spark_plugs,98829,11696,446,0,87133.0
9,fuel_filter,176482,13388,294,0,163094.0
8,battery,132935,58256,234,0,74679.0
23,fuel_filter,145516,14514,152,0,131002.0
35,brake_pads,42716,18690,176,0,24026.0
9,brake_pads,93564,56111,808,1,37453.0
32,tires,76526,30580,430,0,45946.0
2,brake_pads,144957,27529,164,1,117428.0
48,battery,152754,35249,805,0,117505.0
7,air_filter,19681,5370,139,0,14311.0
35,spark_plugs,135797,27264,1149,1,108533.0
46,battery,107446,18734,406,0,88712.0
42,brake_pads,102155,16065,241,0,86090.0
10,brake_pads,134038,11652,182,0,122386.0
7,air_filter,87234,6144,151,0,81090.0
49,oil,89446,3661,20,1,85785.0
16,fuel_filter,127493,10760,298,0,116733.0
12,oil,96560,7539,66,1,89021.0
17,battery,136021,26555,295,0,109466.0
35,battery,79692,41878,740,0,37814.0
30,air_filter,148229,5216,121,0,143013.0
39,fuel_filter,92355,15199,146,0,77156.0
33,spark_plugs,149467,54421,211,1,95046.0
29,fuel_filter,98943,8380,173,0,90563.0
35,battery,141846,15463,406,0,126383.0
45,fuel_filter,95881,32679,675,1,63202.0
49,fuel_filter,146953,12917,308,0,134036.0
43,brake_pads,71797,20586,15,0,51211.0
10,air_filter,183071,15420,56,1,167651.0
32,air_filter,120886,6536,175,0,114350.0
38,tires,119677,95720,789,1,23957.0
2,air_filter,94850,5829,76,0,89021.0
8,oil,123402,1863,84,0,121539.0
21,spark_plugs,153594,11097,1,0,142497.0
18,tires,60341,4464,617,0,55877.0
1,battery,64522,28036,370,0,36486.0
37,spark_plugs,116213,21283,376,0,94930.0
6,tires,68005,30437,662,0,37568.0
45,fuel_filter,147394,11659,158,0,135735.0
21,air_filter,109575,9828,209,1,99747.0
14,tires,134702,63945,1173,1,70757.0
11,brake_pads,77215,6581,205,0,70634.0
23,battery,114359,33993,704,0,80366.0
16,tires,160659,56307,537,0,104352.0
22,tires,72067,69159,709,1,2908.0
44,brake_pads,98852,21828,291,1,77024.0
44,brake_pads,115516,13549,468,0,101967.0
49,tires,111646,48419,1093,0,63227.0
7,fuel_filter,92651,8892,130,0,83759.0
23,tires,180221,69354,1422,0,110867.0
33,fuel_filter,105524,9856,321,0,95668.0
17,oil,70065,2778,126,0,67287.0
22,tires,84960,48743,1714,1,36217.0
38,brake_pads,42138,15970,536,0,26168.0
32,battery,148987,54764,275,0,94223.0
9,fuel_filter,96646,12790,185,0,83856.0
26,oil,144505,4142,77,0,140363.0
31,brake_pads,104804,12438,188,0,92366.0
4,battery,118972,5869,261,0,113103.0
33,air_filter,65371,5026,342,1,60345.0
12,fuel_filter,91362,11362,113,0,80000.0
15,brake_fluid_r,118715,18766,181,0,
44,tires,102905,27663,377,0,75242.0
25,tires,80259,59454,855,0,20805.0
5,oil,108637,5109,89,1,103528.0
6,oil,55027,4061,107,0,50966.0
49,air_filter,77431,3484,140,0,73947.0
43,battery,95073,16620,105,1,78453.0
32,oil,60776,2106,63,0,58670.0
36,oil,20451,3658,113,0,16793.0
31,brake_pads,142732,28475,65,1,114257.0
9,battery,148304,33889,87,0,
3,brake_pads,143370,0,404,0,143370.0
32,air_filter,147710,7919,101,0,139791.0
3,battery,122071,25003,595,0,97068.0
45,air_filter,90282,9706,291,1,80576.0
15,brake_pads,52609,15793,167,0,36816.0
21,battery,88165,33760,1106,0,54405.0
5,battery,82126,27481,933,0,54645.0
13,air_filter,178767,5939,114,0,172828.0
26,air_filter,73348,3903,109,0,69445.0
8,oil,66347,917,40,0,65430.0
16,oil,149141,3091,30,0,146050.0
18,battery,132073,58363,1170,1,73710.0
9,fuel_filter,93059,7766,236,0,85293.0
2,oil,109870,6822,88,1,103048.0
20,battery,104229,26144,214,0,
20,brake_pads,119177,28266,392,1,90911.0
14,battery,162264,59302,1844,1,102962.0
6,air_filter,20572,6679,154,0,13893.0
50,air_filter,90613,4962,187,0,85651.0
30,spark_plugs,118179,52550,495,1,65629.0
13,tires,122020,27378,373,1,94642.0
17,tires,119936,23534,1362,1,96402.0
38,fuel_filter,128703,12719,210,0,115984.0
33,brake_pads,124524,23155,516,1,101369.0
42,brake_pads,91793,19789,286,0,72004.0
24,air_filter,156295,0,148,0,156295.0
49,oil,167339,2617,82,0,164722.0
21,spark_plugs,63932,43977,309,1,19955.0
12,timing_chain,152020,59310,2271,1,
41,tires,99235,37387,955,0,61848.0
18,brake_pads,85936,19954,180,1,65982.0
44,tires,110403,99019,1051,1,11384.0
11,brake_pads,113310,1573,141,0,
18,spark_plugs,74624,17109,945,0,57515.0
33,air_filter,142325,2844,131,0,139481.0
1,fuel_filter,138553,33384,620,1,105169.0
2,spark_plugs,130102,67400,1248,1,62702.0
8,fuel_filter,69606,19110,188,0,50496.0
4,air_filter,82574,7280,460,1,75294.0
12,air_filter,110650,7444,138,0,103206.0
46,battery,35614,24184,882,0,11430.0
1,oil,101181,4158,127,1,97023.0
19,battery,96328,24059,400,0,72269.0
33,fuel_filter,136586,21721,145,0,114865.0
25,battery,92944,39025,634,0,53919.0
15,spark_plugs,81693,36253,369,1,45440.0
17,fuel_filter,12584,12341,331,0,243.0
41,air_filter,60487,2843,176,0,57644.0
1,brake_pads,128559,25795,126,1,102764.0
47,air_filter,118839,12534,238,1,106305.0
42,battery,161299,8789,1007,0,152510.0
42,oil,101356,2871,25,0,98485.0
34,tires,67674,27888,1943,0,39786.0
43,fuel_filter,97512,8761,119,0,88751.0
35,brake_pads,87256,12501,249,1,74755.0
10,battery,137675,23925,657,0,113750.0
34,oil,134606,3085,242,0,
13,battery,70550,22042,455,0,48508.0
47,brake_pads,94723,25636,280,1,69087.0
34,spark_plugs,112302,61326,1268,1,50976.0
19,spark_plugs,85612,26746,398,1,58866.0
39,spark_plugs,27100,26861,363,0,239.0
26,spark_plugs,92198,11178,454,0,81020.0
17,fuel_filter,88647,27399,161,0,61248.0
42,air_filter,108698,15644,381,0,93054.0
24,spark_plugs,145856,52324,411,1,93532.0
4,air_filter,124317,6794,1,0,117523.0
6,tires,143050,117081,753,1,25969.0
40,battery,164057,55777,811,1,108280.0
17,fuel_filter,65493,16334,384,1,49159.0
20,air_filter,100501,4688,183,0,95813.0
29,spark_plugs,108940,42033,446,1,66907.0
3,spark_plugs,127482,71230,475,1,56252.0
25,oil,45996,2581,50,1,43415.0
7,air_filter,123308,3937,298,0,119371.0
5,spark_plugs,107225,15025,167,0,
11,air_filter,119083,7757,60,0,111326.0
26,tires,134892,28043,496,0,106849.0
17,air_filter,108712,5464,284,0,103248.0
44,spark_plugs,56974,29153,213,0,27821.0
1,fuel_filter,140603,5718,671,0,134885.0
4,fuel_filter,117812,6641,118,0,111171.0
8,tires,168178,44010,705,0,124168.0
2,tires,38005,99548,544,1,-61543.0
47,spark_plugs,91444,38523,563,1,52921.0
5,tires,110333,45192,1287,0,65141.0
2,air_filter,82456,7117,122,0,75339.0
20,air_filter,141983,8671,98,1,133312.0
32,air_filter,60305,5048,214,0,55257.0
9,battery,143760,29071,1347,1,114689.0
48,tires,91027,0,348,0,91027.0
20,brake_pads,129306,16512,359,1,112794.0
4,brake_pads,100005,14062,558,0,85943.0
42,air_filter,160848,7605,216,1,153243.0
48,brake_pads,119294,14274,103,0,105020.0
10,spark_plugs,107956,21494,1045,1,86462.0
35,brake_pads,62997,17024,420,0,45973.0
48,oil,156343,1487,51,0,154856.0
41,oil,96259,2391,49,0,93868.0
20,fuel_filter,85292,8086,173,0,77206.0
8,brake_pads,115584,12601,37,0,102983.0
19,spark_plugs,71923,8499,344,0,63424.0
37,battery,87135,47746,499,0,39389.0
31,brake_pads,87863,34314,392,1,53549.0
5,battery,51252,16569,131,0,34683.0
34,brake_pads,154463,8677,131,0,145786.0
19,air_filter,73854,3724,1,0,70130.0
1,battery,103112,0,335,0,103112.0
48,oil,103673,5428,105,0,98245.0
30,oil,200685,4627,102,0,196058.0
1,tires,103363,42196,321,0,61167.0
34,fuel_filter,101254,13965,12,0,87289.0
49,air_filter,69800,8085,166,1,
11,fuel_filter,88058,23266,179,1,64792.0
36,spark_plugs,133795,6889,492,0,126906.0
11,battery,151166,26493,751,0,124673.0
36,air_filter,126032,4814,69,0,
28,fuel_filter,69023,6959,541,0,62064.0
49,brake_pads,104824,8401,274,0,96423.0
15,tires,95248,37550,449,0,57698.0
47,oil,133493,6791,36,1,126702.0
42,air_filter,83387,4009,126,0,79378.0
47,oil,161147,943,4,0,160204.0
32,brake_pads,143972,11715,670,0,132257.0
23,air_filter,148327,8096,418,1,140231.0
30,brake_pads,106671,19952,1,0,86719.0
17,air_filter,156960,3956,57,0,153004.0
7,fuel_filter,180556,4366,193,0,176190.0
6,oil,160540,3725,70,0,156815.0
38,battery,106854,47156,1,0,59698.0
14,brake_pads,68839,20745,41,1,
34,air_filter,119707,8866,347,1,110841.0
29,oil,132343,2634,81,0,129709.0
21,air_filter,74405,13754,27,1,60651.0
14,air_filter,18586,7954,317,1,10632.0
8,battery,67951,12972,167,0,54979.0
25,brake_pads,139128,5995,218,0,133133.0
46,oil,124096,4158,118,0,119938.0
8,brake_pads,98337,19544,511,1,78793.0
44,spark_plugs,117533,49047,666,1,68486.0
42,spark_plugs,137360,9050,317,0,128310.0
16,battery,105001,24898,332,0,80103.0
23,air_filter,161888,6676,280,1,155212.0
47,air_filter,89092,4953,280,0,84139.0
5,fuel_filter,145347,7111,397,0,138236.0
38,brake_pads,152407,32357,342,1,120050.0
40,brake_pads,44210,24544,572,1,19666.0
40,oil,170343,4059,114,0,166284.0
10,air_filter,89330,9631,16,0,79699.0
31,fuel_filter,89414,11961,146,1,77453.0
16,wire_set,194937,55272,733,1,
38,tires,116734,28684,1439,0,88050.0
28,spark_plugs,129151,30119,613,1,99032.0
41,brake_pads,115123,19722,340,0,95401.0
24,air_filter,187545,18917,16,1,168628.0
20,brake_pads,104229,17662,58,0,
37,fuel_filter,92623,15663,179,0,76960.0
26,oil,112882,6570,101,1,106312.0
33,brake_fluid_p,195106,20714,261,0,
32,air_filter,121024,13523,139,0,107501.0
45,oil,156345,9043,44,1,147302.0
40,spark_plugs,57013,27658,394,0,29355.0
31,battery,126319,10936,454,0,115383.0
29,fuel_filter,72783,10202,568,1,62581.0
11,battery,129517,46632,882,1,82885.0
27,brake_pads,129155,12322,291,0,116833.0
10,brake_pads,70156,17559,229,0,52597.0
27,tires,92467,54834,778,0,37633.0
20,air_filter,114595,9419,141,1,105176.0
4,brake_pads,131387,10097,91,0,121290.0
30,oil,119787,3457,59,0,116330.0
18,fuel_filter,140082,10773,112,0,129309.0
17,oil,72696,8872,175,1,63824.0
6,air_filter,75702,4506,286,0,71196.0
8,battery,134800,71175,225,1,63625.0
5,fuel_filter,97013,32625,264,1,64388.0
11,fuel_filter,59238,22731,215,1,36507.0
45,spark_plugs,61258,10953,1,0,50305.0
23,spark_plugs,93964,24590,1244,1,69374.0
8,oil,119114,6779,50,1,112335.0
19,fuel_filter,136916,10057,367,0,126859.0
37,fuel_filter,125372,16280,101,0,109092.0
44,tire,109334,89074,715,1,
17,air_filter,141732,8926,48,0,132806.0
47,fuel_filter,84915,4389,87,0,80526.0
19,fuel_filter,153168,5398,1,0,147770.0
35,battery,76247,18732,182,0,57515.0
50,spark_plugs,162212,8558,271,0,153654.0
40,tires,50035,32930,1419,1,17105.0
28,spark_plugs,59988,44475,262,1,15513.0
41,spark_plugs,114505,57166,228,1,57339.0
24,brake_pads,86294,24744,652,1,61550.0
49,air_filter,55136,12119,102,1,43017.0
1,brake_pads,125521,19455,131,0,106066.0
11,fuel_filter,113310,4357,396,0,
4,air_filter,160036,8963,11,0,151073.0
6,tires,110966,3066,369,0,107900.0
24,brake_pads,139804,25000,520,1,114804.0
11,tires,142115,33357,1001,0,108758.0
14,spark_plugs,67578,9595,169,0,57983.0
12,spark_plugs,103986,14230,677,0,89756.0
16,battery,142998,50811,796,1,92187.0
8,battery,43040,73676,706,1,-30636.0
14,tires,153107,58027,867,0,95080.0
18,battery,135459,23301,605,0,112158.0
11,spark_plugs,154686,18090,344,0,136596.0
7,tires,58237,59404,400,1,
41,battery,116766,33204,523,0,83562.0
32,air_filter,110445,4406,151,0,106039.0
16,fuel_filter,138332,11922,578,1,126410.0
50,fuel_filter,95565,11996,345,0,83569.0
50,brake_pads,77757,3577,75,0,74180.0
32,oil,40457,4328,103,0,36129.0
13,oil,72122,6498,112,1,65624.0
27,brake_pads,81517,37674,56,1,43843.0
22,battery,123496,22524,464,0,100972.0
44,fuel_filter,107549,11398,62,0,96151.0
2,spark_plugs,106938,45768,202,1,61170.0
40,brake_pads,50752,18142,11,0,
45,brake_pads,108080,19016,337,0,89064.0
3,air_filter,188054,5085,209,0,182969.0
9,spark_plugs,92844,31851,704,1,60993.0
15,tires,64898,34873,1071,0,30025.0
16,fuel_filter,73134,12821,287,0,60313.0
24,brake_pads,131970,11310,157,0,120660.0
40,fuel_filter,92407,19843,230,1,72564.0
15,battery,95106,2579,16,0,
21,brake_pads,53315,14037,137,0,39278.0
24,spark_plugs,147098,22111,473,0,124987.0
19,spark_plugs,156284,17719,306,0,138565.0
6,brake_pads,144715,5412,419,0,139303.0
8,brake_pads,146641,18627,494,1,128014.0
10,air_filter,123409,5348,139,0,118061.0
9,air_filter,125936,5256,132,0,120680.0
49,spark_plugs,144664,20847,782,0,123817.0
11,battery,96628,30032,322,0,66596.0
28,spark_plugs,86528,103307,637,1,
44,fuel_filter,198495,26259,1,1,172236.0
27,wire_set,74028,139350,981,1,
9,air_filter,122409,5519,149,0,116890.0
24,fuel_filter,73374,6800,227,0,66574.0
41,fuel_filter,118926,2719,1,0,116207.0
40,tires,95191,4188,990,1,91003.0
40,oil,98247,1975,93,0,96272.0
34,brake_pads,93368,11821,475,0,81547.0
34,tires,116335,44143,1347,0,72192.0
16,timing_chain,194937,138887,1591,1,
31,tires,53485,60615,669,0,-7130.0
45,battery,146366,13370,603,1,132996.0
3,spark_plugs,20168,32493,711,1,-12325.0
19,tires,47886,47406,589,0,480.0
40,spark_plugs,98745,7937,681,0,90808.0
29,oil,167453,8293,122,1,159160.0
12,fuel_filter,101111,21542,286,1,79569.0
19,fuel_filter,139235,13402,147,0,125833.0
16,air_filter,137026,12848,124,1,124178.0
47,air_filter,24686,3239,288,1,21447.0
11,battery,81740,14752,980,0,66988.0
27,oil,173099,2184,48,0,170915.0
7,fuel_filter,152298,13887,391,0,138411.0
32,fuel_filter,132457,3924,146,0,128533.0
2,brake_pads,96912,12825,55,1,84087.0
24,fuel_filter,48086,1845,491,0,46241.0
38,fuel_filter,106785,27852,155,1,78933.0
38,battery,86590,35470,555,0,51120.0
19,oil,48241,293,53,0,47948.0
8,fuel_filter,99340,17280,179,0,82060.0
31,brake_pads,144337,15788,1,0,128549.0
34,spark_plugs,147853,9003,335,0,138850.0
50,oil,76640,2466,41,0,
37,fuel_filter,191962,17876,345,1,174086.0
28,brake_pads,176703,36514,219,1,140189.0
21,spark_plugs,129552,313,1389,0,129239.0
25,battery,121894,32540,427,0,89354.0
12,air_filter,102526,13171,229,0,89355.0
44,battery,90315,18183,1891,1,72132.0
32,tires,129955,54026,777,0,75929.0
17,battery,127865,44181,562,0,83684.0
47,oil,166791,4035,57,0,162756.0
8,oil,107066,8071,136,0,98995.0
49,tires,111416,28773,1219,0,82643.0
11,fuel_filter,113589,19542,74,0,94047.0
4,tires,173220,27360,1088,1,145860.0
9,air_filter,122385,6963,133,0,115422.0
45,oil,62062,5087,10,1,
17,oil,141529,5469,18,0,136060.0
48,oil,83331,3048,101,1,80283.0
22,battery,148862,43566,1,0,105296.0
24,tires,131564,61235,151,1,
14,air_filter,103300,5979,86,0,97321.0
25,spark_plugs,126147,18462,190,0,107685.0
39,brake_pads,62400,15923,225,0,46477.0
15,tires,89605,74978,1941,1,14627.0
35,battery,93324,95904,486,1,-2580.0
2,battery,102276,17060,1,0,85216.0
19,fuel_filter,92865,14468,318,0,78397.0
18,air_filter,65613,6309,116,0,59304.0
32,battery,93382,54301,292,1,
38,battery,146648,54632,1,0,92016.0
10,spark_plugs,50316,23167,421,0,27149.0
13,brake_pads,58138,11678,606,0,46460.0
34,tires,69978,101610,1206,1,-31632.0
43,air_filter,72143,4487,284,0,67656.0
8,battery,93605,0,268,0,93605.0
13,brake_pads,105586,15627,571,1,89959.0
35,timing_chain,166942,31610,432,0,
22,air_filter,101934,5649,134,0,96285.0
26,fuel_filter,121888,13258,149,1,108630.0
36,air_filter,152765,11667,64,1,141098.0
13,fuel_filter,93458,19021,379,1,74437.0
6,brake_pads,120423,14749,316,0,105674.0
48,fuel_filter,107138,8992,19,0,98146.0
1,battery,104274,23430,679,0,80844.0
8,battery,108016,27574,532,0,80442.0
16,fuel_filter,52766,15287,206,0,37479.0
37,battery,105520,23094,383,0,82426.0
12,oil,104727,5044,145,1,99683.0
36,tires,58478,28452,638,0,30026.0
23,tires,101035,64468,2189,1,36567.0
34,fuel_filter,83127,13239,582,1,69888.0
12,battery,126818,65298,861,1,61520.0
42,oil,68160,3005,117,0,65155.0
40,battery,51421,15123,1415,0,36298.0
13,oil,100438,996,52,0,99442.0
1,oil,63557,7264,97,1,
34,battery,138699,59223,747,1,79476.0
50,spark_plugs,135655,34349,216,0,101306.0
25,oil,156685,3342,59,0,153343.0
37,air_filter,84346,7107,49,0,77239.0
50,air_filter,100841,6837,102,0,94004.0
48,fuel_filter,116243,24420,482,1,91823.0
11,tire,94719,16237,260,0,
41,spark_plugs,94736,19904,436,0,74832.0
7,spark_plugs,108776,14744,1189,1,94032.0
36,battery,108625,56547,477,1,52078.0
14,tires,65155,65073,943,1,82.0
30,oil,92716,5640,28,1,87076.0
43,battery,92603,49973,1,0,42630.0
21,brake_pads,91277,4445,411,0,86832.0
15,brake_pads,91252,12054,351,0,79198.0
43,fuel_filter,170330,6824,515,0,163506.0
5,tires,104985,96482,693,1,8503.0
17,spark_plugs,133800,30570,320,1,
37,fuel_filter,105281,19855,442,1,85426.0
10,brake_pads,123774,31385,99,1,92389.0
39,spark_plugs,53343,20982,565,0,32361.0
27,oil,48717,1933,142,0,46784.0
26,oil,128642,5835,99,1,122807.0
5,brake_pads,203037,11222,817,1,191815.0
25,tires,185021,38616,1845,1,146405.0
35,battery,112893,58521,492,1,54372.0
1,brake_fluid_p,46556,102858,190,1,
16,fuel_filter,78212,6836,305,0,71376.0
29,spark_plugs,143183,26083,540,0,117100.0
48,battery,147912,12250,797,0,135662.0
12,fuel_filter,140285,13427,307,0,126858.0
27,air_filter,18476,8400,200,1,10076.0
31,brake_pads,82811,11593,481,0,71218.0
14,tires,127859,49897,928,0,77962.0
28,air_filter,112277,6684,183,0,105593.0
47,wire_set,144874,33121,486,1,
47,oil,134541,4214,1,0,130327.0
24,oil,139938,1963,155,0,137975.0
21,brake_pads,112974,17768,163,0,
7,fuel_filter,152019,9781,354,0,142238.0
36,air_filter,128185,4596,111,0,123589.0
4,battery,63980,21825,799,0,42155.0
36,air_filter,90421,1089,104,0,89332.0
29,brake_pads,174915,9777,92,0,165138.0
46,brake_pads,117242,20737,332,0,96505.0
50,oil,121441,2825,46,0,118616.0
9,battery,128105,37033,422,1,91072.0
12,oil,93039,1488,199,0,91551.0
30,brake_pads,83149,16603,749,0,66546.0
22,fuel_filter,138850,12236,178,0,126614.0
24,air_filter,173468,5967,431,1,167501.0
2,spark_plugs,90033,27562,517,0,62471.0
31,air_filter,60684,4674,463,1,56010.0
22,air_filter,92200,15172,95,1,77028.0
47,spark_plugs,80718,23183,455,0,57535.0
33,fuel_filter,150736,14747,200,0,135989.0
36,battery,75034,10307,46,0,64727.0
4,brake_pads,97735,10769,585,0,86966.0
13,battery,135831,38323,92,0,97508.0
11,brake_pads,103847,13566,315,0,90281.0
41,tires,103685,61076,833,0,42609.0
27,spark_plugs,137114,48744,692,1,88370.0
30,oil,109050,5271,48,0,103779.0
41,oil,108008,2327,136,0,105681.0
24,brake_pads,94669,62845,585,1,
4,battery,121125,19924,117,0,
48,battery,108374,42617,436,0,65757.0
41,fuel_filter,190989,4951,158,0,186038.0
46,spark_plugs,140431,12596,255,0,127835.0
25,air_filter,38995,5265,107,0,33730.0
31,fuel_filter,45372,16012,112,0,
38,air_filter,206708,7005,29,0,199703.0
37,battery,5000,25350,709,0,-20350.0
41,brake_pads,156785,4633,158,0,152152.0
30,spark_plugs,139318,61810,1166,1,77508.0
15,air_filter,163624,8859,73,0,154765.0
8,tires,86372,33199,1410,0,53173.0
16,fuel_filter,127347,7253,611,1,120094.0
45,fuel_filter,137160,15019,409,1,122141.0
15,tires,109871,26854,902,0,83017.0
20,oil,40397,3244,44,0,37153.0
2,battery,92076,0,276,0,92076.0
6,tires,190389,46604,506,0,143785.0
49,tires,134668,24460,553,1,110208.0
4,spark_plugs,174841,44556,169,1,130285.0
21,oil,115724,1858,47,0,113866.0
13,fuel_filter,79468,23535,717,1,55933.0
37,spark_plugs,108646,43707,227,1,64939.0
1,brake_pads,155452,6436,245,0,149016.0
43,tire,151363,1060,3,0,
45,air_filter,88639,4318,1,0,84321.0
41,battery,111084,76583,306,1,34501.0
23,air_filter,28825,4796,129,0,24029.0
1,brake_pads,209173,37654,352,0,171519.0
37,battery,186992,18225,720,0,168767.0
32,air_filter,126514,4797,213,0,121717.0
35,brake_pads,120394,6377,189,0,114017.0
11,oil,148108,10356,164,1,137752.0
24,spark_plugs,167363,17218,497,0,150145.0
15,oil,146504,5016,29,0,141488.0
16,air_filter,21863,4972,106,0,16891.0
25,oil,142481,8435,12,0,134046.0
13,fuel_filter,89885,16762,18,0,73123.0
41,brake_pads,91629,20717,1002,1,70912.0
4,brake_pads,141727,8809,314,0,132918.0
11,air_filter,95097,3856,116,0,91241.0
47,brake_pads,65376,12630,475,0,52746.0
11,battery,66125,61734,1246,1,4391.0
11,oil,66680,3380,65,0,63300.0
46,spark_plugs,135043,34132,378,1,100911.0
9,battery,73206,27094,1,0,46112.0
16,fuel_filter,41038,5949,290,0,35089.0
45,oil,62062,5756,144,1,
26,brake_pads,142522,29195,374,1,113327.0
35,wire_set,166942,44066,313,0,
32,oil,167816,4777,281,1,163039.0
25,tires,144432,59734,518,0,84698.0
2,tires,79042,57682,148,0,21360.0
46,brake_pads,99634,12943,259,0,86691.0
10,oil,75114,3569,54,0,71545.0
33,battery,104153,36394,1119,1,67759.0
16,spark_plugs,91280,21740,751,0,69540.0
11,air_filter,184991,3436,166,0,181555.0
17,spark_plugs,148217,15541,580,0,132676.0
5,fuel_filter,39164,9213,15,0,29951.0
35,oil,113587,5855,150,1,107732.0
2,spark_plugs,174021,43631,355,1,130390.0
16,battery,173517,48035,715,1,125482.0
49,air_filter,69800,7942,61,0,
50,air_filter,111836,6095,126,0,105741.0
44,fuel_filter,79166,20182,212,1,58984.0
32,battery,105770,4372,50,0,101398.0
29,fuel_filter,119479,9871,331,0,109608.0
47,battery,118442,41807,934,1,76635.0
22,fuel_filter,68797,17028,357,1,51769.0
38,spark_plugs,52416,13185,1,0,39231.0
7,brake_pads,46544,17050,108,0,29494.0
14,oil,140432,4972,110,1,135460.0
1,tires,184355,28138,695,0,156217.0
34,tires,111632,54008,594,0,57624.0
23,battery,68974,33686,1402,1,35288.0
5,fuel_filter,89785,12060,182,0,77725.0
4,fuel_filter,79894,4471,78,0,75423.0
27,battery,92385,59522,913,1,32863.0
